iso2c,country,year,fertility.rate,life.expectancy,population,GDP.per.capita.Current.USD,15.to.25.yr.female.literacy,iso3c,region,capital,longitude,latitude,income,lending
CN,China,2010,1.598,73.2730975609756,1337705000,4433.36121999931,99.30783,CHN,East Asia & Pacific (all income levels),Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2011,1.582,73.4856341463415,1344130000,5447.34142164051,,CHN,East Asia & Pacific (all income levels),Beijing,116.286,40.0495,Upper middle income,IBRD
CN,China,2012,,,1350695000,6091.01435174594,,CHN,East Asia & Pacific (all income levels),Beijing,116.286,40.0495,Upper middle income,IBRD
CO,Colombia,1960,6.807,56.7129268292683,16006395,252.458364669212,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1961,6.8,57.2438780487805,16488996,276.118335284317,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1962,6.776,57.7348536585366,16986307,292.506077674486,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1963,6.731,58.1958292682927,17497712,276.541381969127,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1964,6.661,58.633756097561,18022435,332.483899761603,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1965,6.559,59.0520487804878,18559236,311.987391024481,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1966,6.422,59.4480731707317,19108959,285.351125771057,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1967,6.25,59.8197804878049,19669838,291.167023345441,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1968,6.05,60.1686585365854,20234946,292.487438275426,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1969,5.83,60.5027317073171,20795270,308.023901595637,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1970,5.599,60.8316829268293,21344781,337.242788739784,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1971,5.37,61.164243902439,21880185,357.417814016499,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1972,5.153,61.5095609756098,22404289,387.040711321814,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1973,4.956,61.8756341463415,22924755,449.98407128606,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1974,4.782,62.2693902439024,23452703,527.446469821787,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1975,4.631,62.7040243902439,23996249,545.861726216763,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1976,4.497,63.1896097560976,24557647,624.709837244171,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1977,4.372,63.7223902439024,25134640,774.667083684467,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1978,4.247,64.2897317073171,25725336,904.303522334981,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1979,4.121,64.8772195121951,26326236,1061.31348822972,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1980,3.993,65.4611463414634,26934591,1240.06754344404,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1981,3.867,66.0129756097561,27550172,1320.80442653271,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1982,3.744,66.5121951219512,28173493,1383.14476849134,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1983,3.63,66.9430975609756,28803276,1344.63256129614,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1984,3.525,67.2982926829268,29438030,1299.44567411498,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1985,3.43,67.5755853658537,30076525,1160.18787161151,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1986,3.347,67.7796341463415,30718127,1137.51999554427,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1987,3.275,67.9340487804878,31362479,1159.7715882937,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1988,3.211,68.0610975609756,32009024,1225.04658940658,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1989,3.155,68.1778292682927,32657292,1210.75818673367,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1990,3.104,68.3055365853658,33306941,1209.18353310289,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1991,3.057,68.4601219512195,33957286,1214.45369274353,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1992,3.012,68.649,34608171,1423.92920316693,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1993,2.966,68.8749024390244,35260456,1582.5813512162,91.84652812,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1994,2.92,69.1393414634147,35915434,2274.88540453091,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1995,2.872,69.4366829268293,36573895,2529.32529603966,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1996,2.823,69.7576097560976,37236124,2609.29713235827,97.56674027,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1997,2.775,70.085243902439,37901358,2814.13420499414,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1998,2.727,70.4051951219512,38568056,2552.46837410859,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,1999,2.682,70.7118292682927,39234115,2196.71468527789,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2000,2.64,71.0009756097561,39897984,2503.54949201304,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2001,2.603,71.2736585365854,40558648,2421.27264610171,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2002,2.57,71.5340243902439,41216304,2376.08380306068,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2003,2.542,71.7882195121951,41872051,2261.28360832663,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2004,2.518,72.0367804878049,42527623,2752.91345381047,98.41067557,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2005,2.496,72.2797804878049,43184026,3392.92441342523,98.37486744,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2006,2.475,72.518756097561,43841370,3712.78552494381,98.19490545,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2007,2.454,72.7537804878049,44498390,4661.21338284358,98.41899806,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2008,2.43,72.9843414634147,45153037,5403.45573508682,98.42686716,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2009,2.403,73.2099756097561,45802561,5104.99118641639,98.43471919,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2010,2.1,73.4296829268293,46444798,6179.75887163099,98.51719821,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2011,2.1,73.6419024390244,47078792,7144.31729361841,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CO,Colombia,2012,,,47704427,7752.16814867147,,COL,Latin America & Caribbean (all income levels),Bogota,-74.082,4.60987,Upper middle income,IBRD
CR,Costa Rica,1960,7.311,61.6029512195122,1334044,380.434691275383,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1961,7.295,62.1742926829268,1381532,354.913434580145,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1962,7.221,62.7389512195122,1431088,334.837010176923,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1963,7.085,63.2929024390244,1481890,345.438977723797,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1964,6.886,63.8366585365854,1532828,353.97241077324,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1965,6.631,64.3662195121951,1583078,374.574819577061,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1966,6.328,64.8801463414634,1632500,396.511872218209,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1967,5.997,65.3809512195122,1681241,416.03590339764,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1968,5.657,65.872243902439,1729135,447.530990798049,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1969,5.324,66.3585609756098,1776076,480.627069545341,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1970,5.012,66.8489756097561,1822106,540.490048163012,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1971,4.733,67.3510243902439,1867044,576.929567460871,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1972,4.488,67.8722195121951,1911212,647.888176540277,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1973,4.278,68.4140975609756,1955790,781.738415245782,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1974,4.105,68.9766585365854,2002358,832.291126119265,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1975,3.968,69.5594146341464,2052076,955.551127672782,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1976,3.864,70.1623658536585,2105377,1145.9019016931,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1977,3.784,70.7754634146341,2162047,1421.07323503034,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1978,3.719,71.3866829268293,2221800,1585.74531184719,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1979,3.665,71.9839756097561,2284076,1766.80612711308,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1980,3.618,72.5508292682927,2348427,2057.31205322269,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1981,3.577,73.0736829268293,2414832,1086.53814563791,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1982,3.544,73.5440487804878,2483355,1049.63698089743,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1983,3.517,73.9583902439024,2553714,1557.12579989159,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1984,3.491,74.3177073170732,2625561,1749.68654767187,97.53812933,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1985,3.463,74.624,2698616,1777.44016252122,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1986,3.427,74.8857804878049,2772823,1975.56622826029,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1987,3.38,75.1170487804878,2848141,2050.85807247586,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1988,3.323,75.3323414634147,2924348,2073.54233186497,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1989,3.254,75.5396585365854,3001196,2287.88857120903,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1990,3.175,75.747,3078551,2404.85128206479,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1991,3.09,75.9568536585366,3155979,2269.51651762118,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1992,3.002,76.1692195121951,3233568,2651.43976598893,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1993,2.917,76.3815853658537,3312307,2909.84248270605,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1994,2.835,76.5954390243902,3393575,3111.0349768714,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1995,2.758,76.8088048780488,3478197,3370.23951782998,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1996,2.686,77.0216585365854,3566605,3320.58872569918,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1997,2.616,77.229512195122,3658020,3507.08199786325,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1998,2.548,77.4303658536586,3750585,3759.88107478206,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,1999,2.481,77.6227317073171,3841734,4111.83258310976,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2000,2.414,77.8040731707317,3929588,4058.0445738417,98.03840889,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2001,2.345,77.9749268292683,4013488,4087.11898709017,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2002,2.275,78.134756097561,4093840,4114.5669390949,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2003,2.204,78.2855853658537,4171145,4199.69478448388,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2004,2.134,78.4284146341463,4246336,4379.39106423822,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2005,2.067,78.564243902439,4320130,4621.36412376131,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2006,2.007,78.6950731707317,4392493,5128.92036414538,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2007,1.954,78.8214146341464,4463226,5897.49816307454,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2008,1.91,78.9462682926829,4532711,6582.73633160349,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2009,1.875,79.0691707317073,4601424,6385.54285317473,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2010,1.848,79.1926097560976,4669685,7773.17366063603,98.66562,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2011,1.827,79.3150975609756,4737680,8660.83083516574,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
CR,Costa Rica,2012,,,4805295,9391.15969177099,,CRI,Latin America & Caribbean (all income levels),San Jose,-84.0089,9.63701,Upper middle income,IBRD
